,Name,Link,Affected Package,Description
80,Out-of-bounds Write in openjpeg2 | CVE-2021-3575 | Snyk,https://www.cve.org/CVERecord?id=CVE-2021-3575,Debian:11,A heap-based buffer overflow was found in openjpeg in color.c:379:42 in sycc420_to_rgb when decompressing a crafted .j2k file. An attacker could use this to execute arbitrary code with the permissions of the application compiled against openjpeg.
81,Access of Uninitialized Pointer in openjpeg2 | CVE-2022-1122 | Snyk,https://www.cve.org/CVERecord?id=CVE-2022-1122,Debian:11,"A flaw was found in the opj2_decompress program in openjpeg2 2.4.0 in the way it handles an input directory with a large number of files. When it fails to allocate a buffer to store the filenames of the input directory, it calls free() on an uninitialized pointer, leading to a segmentation fault and a denial of service."
82,Integer Overflow or Wraparound in openjpeg2 | CVE-2016-9580 | Snyk,https://www.cve.org/CVERecord?id=CVE-2016-9580,Debian:11,"An integer overflow vulnerability was found in tiftoimage function in openjpeg 2.1.2, resulting in heap buffer overflow."
83,Allocation of Resources Without Limits or Throttling in openjpeg2 | CVE-2019-6988 | Snyk,https://www.cve.org/CVERecord?id=CVE-2019-6988,Debian:11,"An issue was discovered in OpenJPEG 2.3.0. It allows remote attackers to cause a denial of service (attempted excessive memory allocation) in opj_calloc in openjp2/opj_malloc.c, when called from opj_tcd_init_tile in openjp2/tcd.c, as demonstrated by the 64-bit opj_decompress."
84,Out-of-bounds Write in openjpeg2 | CVE-2018-16375 | Snyk,https://www.cve.org/CVERecord?id=CVE-2018-16375,Debian:11,An issue was discovered in OpenJPEG 2.3.0. Missing checks for header_info.height and header_info.width in the function pnmtoimage in bin/jpwl/convert.c can lead to a heap-based buffer overflow.
85,NULL Pointer Dereference in openjpeg2 | CVE-2016-10505 | Snyk,https://www.cve.org/CVERecord?id=CVE-2016-10505,Debian:11,"NULL pointer dereference vulnerabilities in the imagetopnm function in convert.c, sycc444_to_rgb function in color.c, color_esycc_to_rgb function in color.c, and sycc422_to_rgb function in color.c in OpenJPEG before 2.2.0 allow remote attackers to cause a denial of service (application crash) via crafted j2k files."
86,NULL Pointer Dereference in openjpeg2 | CVE-2016-9114 | Snyk,https://www.cve.org/CVERecord?id=CVE-2016-9114,Debian:11,There is a NULL Pointer Access in function imagetopnm of convert.c:1943(jp2) of OpenJPEG 2.1.2. image->comps[compno].data is not assigned a value after initialization(NULL). Impact is Denial of Service.
87,NULL Pointer Dereference in openjpeg2 | CVE-2016-9113 | Snyk,https://www.cve.org/CVERecord?id=CVE-2016-9113,Debian:11,There is a NULL pointer dereference in function imagetobmp of convertbmp.c:980 of OpenJPEG 2.1.2. image->comps[0].data is not assigned a value after initialization(NULL). Impact is Denial of Service.
88,Improper Input Validation in openjpeg2 | CVE-2018-20846 | Snyk,https://www.cve.org/CVERecord?id=CVE-2018-20846,Debian:11,"Out-of-bounds accesses in the functions pi_next_lrcp, pi_next_rlcp, pi_next_rpcl, pi_next_pcrl, pi_next_rpcl, and pi_next_cprl in openmj2/pi.c in OpenJPEG through 2.3.0 allow remote attackers to cause a denial of service (application crash)."
89,Out-of-bounds Write in openjpeg2 | CVE-2018-16376 | Snyk,https://www.cve.org/CVERecord?id=CVE-2018-16376,Debian:11,"An issue was discovered in OpenJPEG 2.3.0. A heap-based buffer overflow was discovered in the function t2_encode_packet in lib/openmj2/t2.c. The vulnerability causes an out-of-bounds write, which may lead to remote denial of service or possibly unspecified other impact."
90,Out-of-Bounds in openjpeg2 | CVE-2016-9581 | Snyk,https://www.cve.org/CVERecord?id=CVE-2016-9581,Debian:11,An infinite loop vulnerability in tiftoimage that results in heap buffer overflow in convert_32s_C1P1 was found in openjpeg 2.1.2.
91,NULL Pointer Dereference in openjpeg2 | CVE-2016-9117 | Snyk,https://www.cve.org/CVERecord?id=CVE-2016-9117,Debian:11,NULL Pointer Access in function imagetopnm of convert.c(jp2):1289 in OpenJPEG 2.1.2. Impact is Denial of Service. Someone must open a crafted j2k file.
92,Out-of-bounds Write in libde265 | CVE-2021-36410 | Snyk,https://www.cve.org/CVERecord?id=CVE-2021-36410,Debian:11,A stack-buffer-overflow exists in libde265 v1.0.8 via fallback-motion.cc in function put_epel_hv_fallback when running program dec265.
93,CVE-2021-36411 in libde265 | CVE-2021-36411 | Snyk,https://www.cve.org/CVERecord?id=CVE-2021-36411,Debian:11,"An issue has been found in libde265 v1.0.8 due to incorrect access control. A SEGV caused by a READ memory access in function derive_boundaryStrength of deblock.cc has occurred. The vulnerability causes a segmentation fault and application crash, which leads to remote denial of service."
94,CVE-2021-35452 in libde265 | CVE-2021-35452 | Snyk,https://www.cve.org/CVERecord?id=CVE-2021-35452,Debian:11,An Incorrect Access Control vulnerability exists in libde265 v1.0.8 due to a SEGV in slice.cc.
95,Out-of-bounds Write in libde265 | CVE-2022-1253 | Snyk,https://www.cve.org/CVERecord?id=CVE-2022-1253,Debian:11,Heap-based Buffer Overflow in GitHub repository strukturag/libde265 prior to and including 1.0.8. The fix is established in commit 8e89fe0e175d2870c39486fdd09250b230ec10b8 but does not yet belong to an official release.
96,CVE-2004-0971 in krb5 | CVE-2004-0971 | Snyk,https://www.cve.org/CVERecord?id=CVE-2004-0971,Debian:11,"The krb5-send-pr script in the kerberos5 (krb5) package in Trustix Secure Linux 1.5 through 2.1, and possibly other operating systems, allows local users to overwrite files via a symlink attack on temporary files."
97,Integer Overflow or Wraparound in krb5 | CVE-2018-5709 | Snyk,https://www.cve.org/CVERecord?id=CVE-2018-5709,Debian:11,"An issue was discovered in MIT Kerberos 5 (aka krb5) through 1.16. There is a variable ""dbentry->n_key_data"" in kadmin/dbutil/dump.c that can store 16-bit data but unknowingly the developer has assigned a ""u4"" variable to it, which is for 32-bit data. An attacker can use this vulnerability to affect other artifacts of the database as we know that a Kerberos database dump file contains trusted data."
98,Out-of-Bounds in jbigkit | CVE-2017-9937 | Snyk,https://www.cve.org/CVERecord?id=CVE-2017-9937,Debian:11,"In LibTIFF 4.0.8, there is a memory malloc failure in tif_jbig.c. A crafted TIFF document can lead to an abort resulting in a remote denial of service attack."
99,Divide By Zero in imagemagick | CVE-2021-20241 | Snyk,https://www.cve.org/CVERecord?id=CVE-2021-20241,Debian:11,A flaw was found in ImageMagick in coders/jp2.c. An attacker who submits a crafted file that is processed by ImageMagick could trigger undefined behavior in the form of math division by zero. The highest threat from this vulnerability is to system availability.
100,Divide By Zero in imagemagick | CVE-2021-20245 | Snyk,https://www.cve.org/CVERecord?id=CVE-2021-20245,Debian:11,A flaw was found in ImageMagick in coders/webp.c. An attacker who submits a crafted file that is processed by ImageMagick could trigger undefined behavior in the form of math division by zero. The highest threat from this vulnerability is to system availability.
101,Divide By Zero in imagemagick | CVE-2021-20246 | Snyk,https://www.cve.org/CVERecord?id=CVE-2021-20246,Debian:11,A flaw was found in ImageMagick in MagickCore/resample.c. An attacker who submits a crafted file that is processed by ImageMagick could trigger undefined behavior in the form of math division by zero. The highest threat from this vulnerability is to system availability.
102,Divide By Zero in imagemagick | CVE-2021-20244 | Snyk,https://www.cve.org/CVERecord?id=CVE-2021-20244,Debian:11,A flaw was found in ImageMagick in MagickCore/visual-effects.c. An attacker who submits a crafted file that is processed by ImageMagick could trigger undefined behavior in the form of math division by zero. The highest threat from this vulnerability is to system availability.
103,Divide By Zero in imagemagick | CVE-2021-20243 | Snyk,https://www.cve.org/CVERecord?id=CVE-2021-20243,Debian:11,A flaw was found in ImageMagick in MagickCore/resize.c. An attacker who submits a crafted file that is processed by ImageMagick could trigger undefined behavior in the form of math division by zero. The highest threat from this vulnerability is to system availability.
104,Divide By Zero in imagemagick | CVE-2021-20309 | Snyk,https://www.cve.org/CVERecord?id=CVE-2021-20309,Debian:11,"A flaw was found in ImageMagick in versions before 7.0.11 and before 6.9.12, where a division by zero in WaveImage() of MagickCore/visual-effects.c may trigger undefined behavior via a crafted image file submitted to an application using ImageMagick. The highest threat from this vulnerability is to system availability."
105,Integer Overflow or Wraparound in imagemagick | CVE-2021-20312 | Snyk,https://www.cve.org/CVERecord?id=CVE-2021-20312,Debian:11,"A flaw was found in ImageMagick in versions 7.0.11, where an integer overflow in WriteTHUMBNAILImage of coders/thumbnail.c may trigger undefined behavior via a crafted image file that is submitted by an attacker and processed by an application using ImageMagick. The highest threat from this vulnerability is to system availability."
106,Information Exposure in imagemagick | CVE-2021-20313 | Snyk,https://www.cve.org/CVERecord?id=CVE-2021-20313,Debian:11,A flaw was found in ImageMagick in versions before 7.0.11. A potential cipher leak when the calculate signatures in TransformSignature is possible. The highest threat from this vulnerability is to data confidentiality.
107,Divide By Zero in imagemagick | CVE-2021-20311 | Snyk,https://www.cve.org/CVERecord?id=CVE-2021-20311,Debian:11,"A flaw was found in ImageMagick in versions before 7.0.11, where a division by zero in sRGBTransformImage() in the MagickCore/colorspace.c may trigger undefined behavior via a crafted image file that is submitted by an attacker processed by an application using ImageMagick. The highest threat from this vulnerability is to system availability."
108,Exposure of Resource to Wrong Sphere in imagemagick | CVE-2021-39212 | Snyk,https://www.cve.org/CVERecord?id=CVE-2021-39212,Debian:11,"ImageMagick is free software delivered as a ready-to-run binary distribution or as source code that you may use, copy, modify, and distribute in both open and proprietary applications. In affected versions and in certain cases, Postscript files could be read and written when specifically excluded by a module policy in policy.xml. ex. <policy domain=""module"" rights=""none"" pattern=""PS"" />. The issue has been resolved in ImageMagick 7.1.0-7 and in 6.9.12-22. Fortunately, in the wild, few users utilize the module policy and instead use the coder policy that is also our workaround recommendation: <policy domain=""coder"" rights=""none"" pattern=""{PS,EPI,EPS,EPSF,EPSI}"" />."
109,Improper Input Validation in imagemagick | CVE-2021-4219 | Snyk,https://www.cve.org/CVERecord?id=CVE-2021-4219,Debian:11,A flaw was found in ImageMagick. The vulnerability occurs due to improper use of open functions and leads to a denial of service. This flaw allows an attacker to crash the system.
110,Use After Free in imagemagick | CVE-2022-1114 | Snyk,https://www.cve.org/CVERecord?id=CVE-2022-1114,Debian:11,"A heap-use-after-free flaw was found in ImageMagick's RelinquishDCMInfo() function of dcm.c file. This vulnerability is triggered when an attacker passes a specially crafted DICOM image file to ImageMagick for conversion, potentially leading to information disclosure and a denial of service."
111,Out-of-bounds Write in imagemagick | CVE-2022-1115 | Snyk,https://www.cve.org/CVERecord?id=CVE-2022-1115,Debian:11,"A heap-buffer-overflow flaw was found in ImageMagick’s PushShortPixel() function of quantum-private.h file. This vulnerability is triggered when an attacker passes a specially crafted TIFF image file to ImageMagick for conversion, potentially leading to a denial of service."
112,Buffer Overflow in imagemagick | CVE-2022-28463 | Snyk,https://www.cve.org/CVERecord?id=CVE-2022-28463,Debian:11,ImageMagick 7.1.0-27 is vulnerable to Buffer Overflow.
113,Integer Overflow or Wraparound in imagemagick | CVE-2022-32546 | Snyk,https://www.cve.org/CVERecord?id=CVE-2022-32546,Debian:11,"A vulnerability was found in ImageMagick, causing an outside the range of representable values of type 'unsigned long' at coders/pcl.c, when crafted or untrusted input is processed. This leads to a negative impact to application availability or other problems related to undefined behavior."
114,Integer Overflow or Wraparound in imagemagick | CVE-2022-32545 | Snyk,https://www.cve.org/CVERecord?id=CVE-2022-32545,Debian:11,"A vulnerability was found in ImageMagick, causing an outside the range of representable values of type 'unsigned char' at coders/psd.c, when crafted or untrusted input is processed. This leads to a negative impact to application availability or other problems related to undefined behavior."
115,Incorrect Type Conversion or Cast in imagemagick | CVE-2022-32547 | Snyk,https://www.cve.org/CVERecord?id=CVE-2022-32547,Debian:11,"In ImageMagick, there is load of misaligned address for type 'double', which requires 8 byte alignment and for type 'float', which requires 4 byte alignment at MagickCore/property.c. Whenever crafted or untrusted input is processed by ImageMagick, this causes a negative impact to application availability or other problems related to undefined behavior."
116,Memory Leak in imagemagick | CVE-2021-3574 | Snyk,https://www.cve.org/CVERecord?id=CVE-2021-3574,Debian:11,"A vulnerability was found in ImageMagick-7.0.11-5, where executing a crafted file with the convert command, ASAN detects memory leaks."
117,Out-of-bounds Write in imagemagick | CVE-2022-3213 | Snyk,https://www.cve.org/CVERecord?id=CVE-2022-3213,Debian:11,"A heap buffer overflow issue was found in ImageMagick. When an application processes a malformed TIFF file, it could lead to undefined behavior or a crash causing a denial of service."
118,CVE-2005-0406 in imagemagick | CVE-2005-0406 | Snyk,https://www.cve.org/CVERecord?id=CVE-2005-0406,Debian:11,"A design flaw in image processing software that modifies JPEG images might not modify the original EXIF thumbnail, which could lead to an information leak of potentially sensitive visual information that had been removed from the main JPEG image."
119,Resource Management Errors in imagemagick | CVE-2008-3134 | Snyk,https://www.cve.org/CVERecord?id=CVE-2008-3134,Debian:11,"Multiple unspecified vulnerabilities in GraphicsMagick before 1.2.4 allow remote attackers to cause a denial of service (crash, infinite loop, or memory consumption) via (a) unspecified vectors in the (1) AVI, (2) AVS, (3) DCM, (4) EPT, (5) FITS, (6) MTV, (7) PALM, (8) RLA, and (9) TGA decoder readers; and (b) the GetImageCharacteristics function in magick/image.c, as reachable from a crafted (10) PNG, (11) JPEG, (12) BMP, or (13) TIFF file."
120,Missing Release of Resource after Effective Lifetime in imagemagick | CVE-2017-11755 | Snyk,https://www.cve.org/CVERecord?id=CVE-2017-11755,Debian:11,The WritePICONImage function in coders/xpm.c in ImageMagick 7.0.6-4 allows remote attackers to cause a denial of service (memory leak) via a crafted file that is mishandled in an AcquireSemaphoreInfo call.
121,Resource Exhaustion in imagemagick | CVE-2018-15607 | Snyk,https://www.cve.org/CVERecord?id=CVE-2018-15607,Debian:11,"In ImageMagick 7.0.8-11 Q16, a tiny input file 0x50 0x36 0x36 0x36 0x36 0x4c 0x36 0x38 0x36 0x36 0x36 0x36 0x36 0x36 0x1f 0x35 0x50 0x00 can result in a hang of several minutes during which CPU and memory resources are consumed until ultimately an attempted large memory allocation fails. Remote attackers could leverage this vulnerability to cause a denial of service via a crafted file."
122,Missing Release of Resource after Effective Lifetime in imagemagick | CVE-2017-11754 | Snyk,https://www.cve.org/CVERecord?id=CVE-2017-11754,Debian:11,The WritePICONImage function in coders/xpm.c in ImageMagick 7.0.6-4 allows remote attackers to cause a denial of service (memory leak) via a crafted file that is mishandled in an OpenPixelCache call.
123,Out-of-Bounds in imagemagick | CVE-2017-7275 | Snyk,https://www.cve.org/CVERecord?id=CVE-2017-7275,Debian:11,The ReadPCXImage function in coders/pcx.c in ImageMagick 7.0.4.9 allows remote attackers to cause a denial of service (attempted large memory allocation and application crash) via a crafted file. NOTE: this vulnerability exists because of an incomplete fix for CVE-2016-8862 and CVE-2016-8866.
124,Out-of-bounds Read in imagemagick | CVE-2016-8678 | Snyk,https://www.cve.org/CVERecord?id=CVE-2016-8678,Debian:11,"The IsPixelMonochrome function in MagickCore/pixel-accessor.h in ImageMagick 7.0.3.0 allows remote attackers to cause a denial of service (out-of-bounds read and crash) via a crafted file.  NOTE: the vendor says ""This is a Q64 issue and we do not support Q64."""
125,Integer Overflow or Wraparound in harfbuzz | CVE-2022-33068 | Snyk,https://www.cve.org/CVERecord?id=CVE-2022-33068,Debian:11,An integer overflow in the component hb-ot-shape-fallback.cc of Harfbuzz v4.3.0 allows attackers to cause a Denial of Service (DoS) via unspecified vectors.
126,Improper Input Validation in gnutls28 | CVE-2011-3389 | Snyk,https://www.cve.org/CVERecord?id=CVE-2011-3389,Debian:11,"The SSL protocol, as used in certain configurations in Microsoft Windows and Microsoft Internet Explorer, Mozilla Firefox, Google Chrome, Opera, and other products, encrypts data by using CBC mode with chained initialization vectors, which allows man-in-the-middle attackers to obtain plaintext HTTP headers via a blockwise chosen-boundary attack (BCBA) on an HTTPS session, in conjunction with JavaScript code that uses (1) the HTML5 WebSocket API, (2) the Java URLConnection API, or (3) the Silverlight WebClient API, aka a ""BEAST"" attack."
127,Out-of-Bounds in glibc | CVE-2019-1010022 | Snyk,https://www.cve.org/CVERecord?id=CVE-2019-1010022,Debian:11,"** DISPUTED ** GNU Libc current is affected by: Mitigation bypass. The impact is: Attacker may bypass stack guard protection. The component is: nptl. The attack vector is: Exploit stack buffer overflow vulnerability and use this bypass vulnerability to bypass stack guard. NOTE: Upstream comments indicate ""this is being treated as a non-security bug and no real threat."""
128,Uncontrolled Recursion in glibc | CVE-2019-9192 | Snyk,https://www.cve.org/CVERecord?id=CVE-2019-9192,Debian:11,"** DISPUTED ** In the GNU C Library (aka glibc or libc6) through 2.29, check_dst_limits_calc_pos_1 in posix/regexec.c has Uncontrolled Recursion, as demonstrated by '(|)(\1\1)*' in grep, a different issue than CVE-2018-20796. NOTE: the software maintainer disputes that this is a vulnerability because the behavior occurs only with a crafted pattern."
129,Use of Insufficiently Random Values in glibc | CVE-2019-1010025 | Snyk,https://www.cve.org/CVERecord?id=CVE-2019-1010025,Debian:11,"** DISPUTED ** GNU Libc current is affected by: Mitigation bypass. The impact is: Attacker may guess the heap addresses of pthread_created thread. The component is: glibc. NOTE: the vendor's position is ""ASLR bypass itself is not a vulnerability."""
130,Information Exposure in glibc | CVE-2019-1010024 | Snyk,https://www.cve.org/CVERecord?id=CVE-2019-1010024,Debian:11,"** DISPUTED ** GNU Libc current is affected by: Mitigation bypass. The impact is: Attacker may bypass ASLR using cache of thread stack and heap. The component is: glibc. NOTE: Upstream comments indicate ""this is being treated as a non-security bug and no real threat."""
131,CVE-2019-1010023 in glibc | CVE-2019-1010023 | Snyk,https://www.cve.org/CVERecord?id=CVE-2019-1010023,Debian:11,"** DISPUTED ** GNU Libc current is affected by: Re-mapping current loaded library with malicious ELF file. The impact is: In worst case attacker may evaluate privileges. The component is: libld. The attack vector is: Attacker sends 2 ELF files to victim and asks to run ldd on it. ldd execute code. NOTE: Upstream comments indicate ""this is being treated as a non-security bug and no real threat."""
132,Uncontrolled Recursion in glibc | CVE-2018-20796 | Snyk,https://www.cve.org/CVERecord?id=CVE-2018-20796,Debian:11,"In the GNU C Library (aka glibc or libc6) through 2.29, check_dst_limits_calc_pos_1 in posix/regexec.c has Uncontrolled Recursion, as demonstrated by '(\227|)(\1\1|t1|\\2537)+' in grep."
133,Resource Management Errors in glibc | CVE-2010-4756 | Snyk,https://www.cve.org/CVERecord?id=CVE-2010-4756,Debian:11,"The glob implementation in the GNU C Library (aka glibc or libc6) allows remote authenticated users to cause a denial of service (CPU and memory consumption) via crafted glob expressions that do not match any pathnames, as demonstrated by glob expressions in STAT commands to an FTP daemon, a different vulnerability than CVE-2010-2632."
134,Cryptographic Issues in glib2.0 | CVE-2012-0039 | Snyk,https://www.cve.org/CVERecord?id=CVE-2012-0039,Debian:11,"** DISPUTED ** GLib 2.31.8 and earlier, when the g_str_hash function is used, computes hash values without restricting the ability to trigger hash collisions predictably, which allows context-dependent attackers to cause a denial of service (CPU consumption) via crafted input to an application that maintains a hash table.  NOTE: this issue may be disputed by the vendor; the existence of the g_str_hash function is not a vulnerability in the library, because callers of g_hash_table_new and g_hash_table_new_full can specify an arbitrary hash function that is appropriate for the application."
135,Exposure of Resource to Wrong Sphere in git | CVE-2022-24975 | Snyk,https://www.cve.org/CVERecord?id=CVE-2022-24975,Debian:11,"The --mirror documentation for Git through 2.35.1 does not mention the availability of deleted content, aka the ""GitBleed"" issue. This could present a security risk if information-disclosure auditing processes rely on a clone operation without the --mirror option."
136,Uncontrolled Search Path Element in git | CVE-2022-24765 | Snyk,https://www.cve.org/CVERecord?id=CVE-2022-24765,Debian:11,"Git for Windows is a fork of Git containing Windows-specific patches. This vulnerability affects users working on multi-user machines, where untrusted parties have write access to the same hard disk. Those untrusted parties could create the folder C:\.git, which would be picked up by Git operations run supposedly outside a repository while searching for a Git directory. Git would then respect any config in said Git directory. Git Bash users who set GIT_PS1_SHOWDIRTYSTATE are vulnerable as well. Users who installed posh-gitare vulnerable simply by starting a PowerShell. Users of IDEs such as Visual Studio are vulnerable: simply creating a new project would already read and respect the config specified in C:\.git\config. Users of the Microsoft fork of Git are vulnerable simply by starting a Git Bash. The problem has been patched in Git for Windows v2.35.2. Users unable to upgrade may create the folder .git on all drives where Git commands are run, and remove read/write access from those folders as a workaround. Alternatively, define or extend GIT_CEILING_DIRECTORIES to cover the parent directory of the user profile, e.g. C:\Users if the user profile is located in C:\Users\my-user-name."
137,Uncontrolled Search Path Element in git | CVE-2022-29187 | Snyk,https://www.cve.org/CVERecord?id=CVE-2022-29187,Debian:11,"Git is a distributed revision control system. Git prior to versions 2.37.1, 2.36.2, 2.35.4, 2.34.4, 2.33.4, 2.32.3, 2.31.4, and 2.30.5, is vulnerable to privilege escalation in all platforms. An unsuspecting user could still be affected by the issue reported in CVE-2022-24765, for example when navigating as root into a shared tmp directory that is owned by them, but where an attacker could create a git repository. Versions 2.37.1, 2.36.2, 2.35.4, 2.34.4, 2.33.4, 2.32.3, 2.31.4, and 2.30.5 contain a patch for this issue. The simplest way to avoid being affected by the exploit described in the example is to avoid running git as root (or an Administrator in Windows), and if needed to reduce its use to a minimum. While a generic workaround is not possible, a system could be hardened from the exploit described in the example by removing any such repository if it exists already and creating one as root to block any future attacks."
138,Link Following in git | CVE-2022-39253 | Snyk,https://www.cve.org/CVERecord?id=CVE-2022-39253,Debian:11,"Git is an open source, scalable, distributed revision control system. Versions prior to 2.30.6, 2.31.5, 2.32.4, 2.33.5, 2.34.5, 2.35.5, 2.36.3, and 2.37.4 are subject to exposure of sensitive information to a malicious actor. When performing a local clone (where the source and target of the clone are on the same volume), Git copies the contents of the source's $GIT_DIR/objects directory into the destination by either creating hardlinks to the source contents, or copying them (if hardlinks are disabled via --no-hardlinks). A malicious actor could convince a victim to clone a repository with a symbolic link pointing at sensitive information on the victim's machine. This can be done either by having the victim clone a malicious repository on the same machine, or having them clone a malicious repository embedded as a bare repository via a submodule from any source, provided they clone with the --recurse-submodules option. Git does not create symbolic links in the $GIT_DIR/objects directory. The problem has been patched in the versions published on 2022-10-18, and backported to v2.30.x. Potential workarounds: Avoid cloning untrusted repositories using the --local optimization when on a shared machine, either by passing the --no-local option to git clone or cloning from a URL that uses the file:// scheme. Alternatively, avoid cloning repositories from untrusted sources with --recurse-submodules or run git config --global protocol.file.allow user."
139,Out-of-bounds Write in git | CVE-2022-39260 | Snyk,https://www.cve.org/CVERecord?id=CVE-2022-39260,Debian:11,"Git is an open source, scalable, distributed revision control system. git shell is a restricted login shell that can be used to implement Git's push/pull functionality via SSH. In versions prior to 2.30.6, 2.31.5, 2.32.4, 2.33.5, 2.34.5, 2.35.5, 2.36.3, and 2.37.4, the function that splits the command arguments into an array improperly uses an int to represent the number of entries in the array, allowing a malicious actor to intentionally overflow the return value, leading to arbitrary heap writes. Because the resulting array is then passed to execv(), it is possible to leverage this attack to gain remote code execution on a victim machine. Note that a victim must first allow access to git shell as a login shell in order to be vulnerable to this attack. This problem is patched in versions 2.30.6, 2.31.5, 2.32.4, 2.33.5, 2.34.5, 2.35.5, 2.36.3, and 2.37.4 and users are advised to upgrade to the latest version. Disabling git shell access via remote logins is a viable short-term workaround."
140,Improper Input Validation in git | CVE-2018-1000021 | Snyk,https://www.cve.org/CVERecord?id=CVE-2018-1000021,Debian:11,"GIT version 2.15.1 and earlier contains a Input Validation Error vulnerability in Client that can result in problems including messing up terminal configuration to RCE. This attack appear to be exploitable via The user must interact with a malicious git server, (or have their traffic modified in a MITM attack)."
141,Out-of-bounds Write in freetype | CVE-2022-31782 | Snyk,https://www.cve.org/CVERecord?id=CVE-2022-31782,Debian:11,ftbench.c in FreeType Demo Programs through 2.12.1 has a heap-based buffer overflow.
142,XML External Entity (XXE) Injection in expat | CVE-2013-0340 | Snyk,https://www.cve.org/CVERecord?id=CVE-2013-0340,Debian:11,"expat 2.1.0 and earlier does not properly handle entities expansion unless an application developer uses the XML_SetEntityDeclHandler function, which allows remote attackers to cause a denial of service (resource consumption), send HTTP requests to intranet servers, or read arbitrary files via a crafted XML document, aka an XML External Entity (XXE) issue.  NOTE: it could be argued that because expat already provides the ability to disable external entity expansion, the responsibility for resolving this issue lies with application developers; according to this argument, this entry should be REJECTed, and each affected application would need its own CVE."
143,Out-of-bounds Read in e2fsprogs | CVE-2022-1304 | Snyk,https://www.cve.org/CVERecord?id=CVE-2022-1304,Debian:11,An out-of-bounds read/write vulnerability was found in e2fsprogs 1.46.5. This issue leads to a segmentation fault and possibly arbitrary code execution via a specially crafted filesystem.
144,Out-of-bounds Read in db5.3 | CVE-2019-8457 | Snyk,https://www.cve.org/CVERecord?id=CVE-2019-8457,Debian:11,SQLite3 from 3.6.0 to and including 3.27.2 is vulnerable to heap out-of-bound read in the rtreenode() function when handling invalid rtree tables.
145,Insufficiently Protected Credentials in curl | CVE-2021-22923 | Snyk,https://www.cve.org/CVERecord?id=CVE-2021-22923,Debian:11,"When curl is instructed to get content using the metalink feature, and a user name and password are used to download the metalink XML file, those same credentials are then subsequently passed on to each of the servers from which curl will download or try to download the contents from. Often contrary to the user's expectations and intentions and without telling the user it happened."
146,Improper Validation of Integrity Check Value in curl | CVE-2021-22922 | Snyk,https://www.cve.org/CVERecord?id=CVE-2021-22922,Debian:11,"When curl is instructed to download content using the metalink feature, thecontents is verified against a hash provided in the metalink XML file.The metalink XML file points out to the client how to get the same contentfrom a set of different URLs, potentially hosted by different servers and theclient can then download the file from one or several of them. In a serial orparallel manner.If one of the servers hosting the contents has been breached and the contentsof the specific file on that server is replaced with a modified payload, curlshould detect this when the hash of the file mismatches after a completeddownload. It should remove the contents and instead try getting the contentsfrom another URL. This is not done, and instead such a hash mismatch is onlymentioned in text and the potentially malicious content is kept in the file ondisk."
147,Cleartext Transmission of Sensitive Information in curl | CVE-2022-43551 | Snyk,https://www.cve.org/CVERecord?id=CVE-2022-43551,Debian:11,"A vulnerability exists in curl <7.87.0 HSTS check that could be bypassed to trick it to keep using HTTP. Using its HSTS support, curl can be instructed to use HTTPS instead of using an insecure clear-text HTTP step even when HTTP is provided in the URL. However, the HSTS mechanism could be bypassed if the host name in the given URL first uses IDN characters that get replaced to ASCII counterparts as part of the IDN conversion. Like using the character UTF-8 U+3002 (IDEOGRAPHIC FULL STOP) instead of the common ASCII full stop (U+002E) .. Then in a subsequent request, it does not detect the HSTS state and makes a clear text transfer. Because it would store the info IDN encoded but look for it IDN decoded."
148,CVE-2022-43552 in curl | CVE-2022-43552 | Snyk,https://www.cve.org/CVERecord?id=CVE-2022-43552,Debian:11,© 2023 Snyk Limited
149,Improper Input Validation in coreutils | CVE-2016-2781 | Snyk,https://www.cve.org/CVERecord?id=CVE-2016-2781,Debian:11,"chroot in GNU coreutils, when used with --userspec, allows local users to escape to the parent session via a crafted TIOCSTI ioctl call, which pushes characters to the terminal's input buffer."
150,Race Condition in coreutils | CVE-2017-18018 | Snyk,https://www.cve.org/CVERecord?id=CVE-2017-18018,Debian:11,"In GNU Coreutils through 8.29, chown-core.c in chown and chgrp does not prevent replacement of a plain file with a symlink during use of the POSIX ""-R -L"" options, which allows local users to modify the ownership of arbitrary files by leveraging a race condition."
151,Loop with Unreachable Exit Condition ('Infinite Loop') in cairo | CVE-2019-6462 | Snyk,https://www.cve.org/CVERecord?id=CVE-2019-6462,Debian:11,"An issue was discovered in cairo 1.16.0. There is an infinite loop in the function _arc_error_normalized in the file cairo-arc.c, related to _arc_max_angle_for_tolerance_normalized."
152,NULL Pointer Dereference in cairo | CVE-2017-7475 | Snyk,https://www.cve.org/CVERecord?id=CVE-2017-7475,Debian:11,Cairo version 1.15.4 is vulnerable to a NULL pointer dereference related to the FT_Load_Glyph and FT_Render_Glyph resulting in an application crash.
153,Out-of-bounds Write in cairo | CVE-2018-18064 | Snyk,https://www.cve.org/CVERecord?id=CVE-2018-18064,Debian:11,cairo through 1.15.14 has an out-of-bounds stack-memory write during processing of a crafted document by WebKitGTK+ because of the interaction between cairo-rectangular-scan-converter.c (the generate and render_rows functions) and cairo-image-compositor.c (the _cairo_image_spans_and_zero function).
